team,GAME_DATE,pts_5,reb_5,ast_5,win_pct_5,opp_win_pct_5,fg_pct_5,fg3_pct_5,ft_pct_5,pace_5,days_rest,back2back,home,opp,W
ATL,2025-03-30,125.4,41.8,33.4,0.6,0.4,0.4708,0.3388,0.8184000000000001,100.28,3.0,0,0,MIL,1
ATL,2025-04-05,118.6,41.6,28.4,0.2,0.6,0.4556,0.3508,0.7968,102.24000000000001,3.0,0,1,NYK,0
BKN,2024-11-01,118.8,41.0,28.6,0.6,0.4,0.5248,0.4064,0.8020000000000002,101.12,2.0,0,1,CHI,1
BKN,2024-11-03,117.0,39.0,28.8,0.6,0.8,0.5114,0.41479999999999995,0.8336,99.52000000000001,2.0,0,1,DET,0
BKN,2024-11-13,106.2,40.8,24.6,0.4,0.6,0.48819999999999997,0.3718,0.8582000000000001,95.44000000000001,2.0,0,1,BOS,0
BKN,2024-11-15,109.4,40.8,24.4,0.2,0.8,0.4862,0.3766,0.8119999999999999,96.84,2.0,0,0,NYK,0
BKN,2024-11-17,109.4,37.6,25.8,0.2,1.0,0.48980000000000007,0.371,0.8055999999999999,93.64000000000001,2.0,0,0,NYK,0
BKN,2024-11-19,112.6,37.6,27.8,0.4,0.0,0.5046,0.386,0.787,94.72,2.0,0,1,CHA,1
BKN,2024-11-29,112.2,35.6,25.8,0.6,0.8,0.4760000000000001,0.3498,0.8318,96.44,2.0,0,1,ORL,0
BKN,2024-12-01,111.0,35.4,24.0,0.6,0.8,0.5035999999999999,0.4074,0.82,97.56,2.0,0,1,ORL,0
BKN,2024-12-02,109.8,37.4,24.0,0.4,0.4,0.5226,0.42780000000000007,0.7716000000000001,99.56,1.0,1,0,CHI,0
BKN,2024-12-08,101.2,36.4,22.6,0.2,0.4,0.5272,0.40680000000000005,0.7316,96.52000000000001,4.0,0,1,MIL,0
BKN,2024-12-13,105.0,37.6,24.2,0.2,0.4,0.5178,0.396,0.7617999999999999,98.52000000000001,5.0,0,0,MEM,0
BKN,2024-12-16,106.8,38.0,25.4,0.2,0.6,0.5044000000000001,0.3798,0.8168,98.96,3.0,0,1,CLE,0
BKN,2024-12-23,102.0,44.2,24.0,0.2,0.6,0.4666,0.3548,0.8577999999999999,99.67999999999999,2.0,0,0,MIA,0
BKN,2024-12-26,100.4,43.6,23.0,0.4,0.4,0.44960000000000006,0.32080000000000003,0.8465999999999999,98.72,3.0,0,0,MIL,1
BKN,2024-12-29,97.6,42.6,23.2,0.2,0.8,0.46299999999999997,0.2918,0.8488,96.8,2.0,0,0,ORL,0
BKN,2025-01-01,101.4,39.0,24.0,0.2,0.6,0.4915999999999999,0.3286,0.797,97.24,3.0,0,0,TOR,0
BKN,2025-01-02,105.0,40.8,24.6,0.4,0.2,0.505,0.3492,0.8161999999999999,98.08,1.0,1,0,MIL,1
BKN,2025-01-04,101.6,41.0,24.0,0.2,0.4,0.5118,0.368,0.8138,98.64000000000001,2.0,0,1,PHI,0
BKN,2025-01-06,104.0,42.2,24.2,0.2,0.4,0.5232,0.38519999999999993,0.7929999999999999,98.47999999999999,2.0,0,1,IND,0
BKN,2025-01-08,103.4,42.2,24.6,0.2,0.8,0.5065999999999999,0.39899999999999997,0.7624,100.72,2.0,0,1,DET,0
BKN,2025-01-21,99.2,43.2,25.0,0.2,1.0,0.512,0.373,0.7380000000000001,96.16,2.0,0,1,NYK,0
BKN,2025-01-25,95.6,44.0,22.6,0.0,0.8,0.49779999999999996,0.38580000000000003,0.7658,94.96000000000001,3.0,0,1,MIA,0
BKN,2025-01-29,95.2,42.6,21.2,0.2,0.0,0.4788,0.3676,0.6916,93.6,2.0,0,0,CHA,1
BKN,2025-02-05,102.2,40.2,24.4,0.6,0.6,0.4795999999999999,0.36219999999999997,0.764,91.08,1.0,1,1,WAS,0
BKN,2025-02-07,103.4,43.8,24.0,0.8,0.8,0.4972,0.39,0.795,91.92,2.0,0,1,MIA,1
BKN,2025-02-10,102.0,45.2,23.4,0.8,0.0,0.506,0.3858,0.8026,93.24,3.0,0,1,CHA,1
BKN,2025-02-12,100.0,46.0,23.2,0.8,0.4,0.5105999999999999,0.3896,0.7941999999999999,92.96,2.0,0,1,PHI,1
BKN,2025-02-20,99.6,47.2,23.0,0.6,0.8,0.5074,0.4224,0.8358000000000001,95.32000000000001,8.0,0,1,CLE,0
BKN,2025-02-22,100.2,47.6,23.2,0.8,0.4,0.5052,0.3928,0.8316000000000001,96.39999999999999,2.0,0,0,PHI,1
BKN,2025-02-24,99.6,44.0,24.8,0.6,0.6,0.4944,0.3886,0.8208,95.67999999999999,2.0,0,0,WAS,0
BKN,2025-03-01,104.2,41.4,24.4,0.2,0.8,0.46560000000000007,0.34900000000000003,0.834,98.4,1.0,1,0,DET,0
BKN,2025-03-08,106.0,38.4,23.6,0.0,0.2,0.4788,0.38,0.7859999999999999,97.88,2.0,0,0,CHA,0
BKN,2025-03-11,109.8,38.8,26.4,0.2,1.0,0.47939999999999994,0.3464,0.7614,94.24000000000001,1.0,1,0,CLE,0
BKN,2025-03-13,109.2,40.8,27.0,0.2,0.4,0.48840000000000006,0.36360000000000003,0.8038000000000001,94.4,2.0,0,0,CHI,0
BKN,2025-03-15,108.0,43.4,27.8,0.2,0.6,0.49540000000000006,0.3548,0.8118000000000001,92.2,2.0,0,1,BOS,0
BKN,2025-03-18,109.0,42.4,30.2,0.2,0.8,0.4732,0.40259999999999996,0.8493999999999999,94.8,2.0,0,0,BOS,0
BKN,2025-03-20,108.0,44.2,28.0,0.2,0.4,0.46399999999999997,0.3896,0.8036,98.12,2.0,0,0,IND,0
BKN,2025-03-22,106.6,43.8,25.6,0.2,0.6,0.46820000000000006,0.39239999999999997,0.8082,98.64,2.0,0,0,IND,0
BKN,2025-03-26,97.0,42.8,21.4,0.0,0.8,0.5065999999999999,0.4112,0.7506,100.19999999999999,2.0,0,1,TOR,0
BKN,2025-03-29,101.0,44.0,23.6,0.2,0.4,0.5142,0.4264,0.7684,99.08,1.0,1,0,WAS,1
BKN,2025-04-06,105.4,42.4,27.8,0.4,0.8,0.4822,0.3278,0.7412,99.76,3.0,0,1,TOR,0
BOS,2024-10-30,125.8,43.0,24.0,0.8,0.8,0.5032,0.42300000000000004,0.8596,102.4,2.0,0,0,IND,0
BOS,2024-11-01,124.2,43.2,21.6,0.8,0.2,0.501,0.3938,0.8268000000000001,104.16,2.0,0,0,CHA,1
BOS,2024-11-02,122.4,42.2,22.0,0.8,0.2,0.48919999999999997,0.3686,0.8586,103.64000000000001,1.0,1,0,CHA,1
BOS,2024-11-06,120.8,46.6,23.2,0.6,0.6,0.46440000000000003,0.3638,0.807,103.84,2.0,0,1,GSW,0
BOS,2024-11-10,113.8,44.4,24.4,0.8,0.2,0.48679999999999995,0.37079999999999996,0.7766,102.03999999999999,2.0,0,0,MIL,1
BOS,2024-11-12,114.4,42.4,25.4,0.6,0.6,0.4998,0.40679999999999994,0.7588000000000001,101.96000000000001,2.0,0,1,ATL,0
BOS,2024-11-13,117.6,41.4,27.0,0.6,0.2,0.47539999999999993,0.3688,0.7816,100.44000000000001,1.0,1,0,BKN,1
BOS,2024-11-16,120.4,40.4,28.6,0.8,0.6,0.477,0.3958,0.7678,101.28,3.0,0,1,TOR,1
BOS,2024-11-19,122.8,41.0,30.4,0.8,0.8,0.47919999999999996,0.39299999999999996,0.7929999999999999,99.08,3.0,0,1,CLE,1
BOS,2024-11-22,121.8,41.2,29.4,0.8,0.4,0.4904,0.41200000000000003,0.8144,98.88,3.0,0,0,WAS,1
BOS,2024-11-24,120.0,42.4,28.8,1.0,0.6,0.4986,0.4566,0.8144,97.11999999999999,2.0,0,1,MIN,1
BOS,2024-11-25,117.4,42.8,28.4,1.0,0.8,0.49140000000000006,0.4726,0.8231999999999999,97.4,1.0,1,1,LAC,1
BOS,2024-11-29,119.8,44.6,27.2,1.0,0.4,0.5,0.4732,0.8078,98.12,4.0,0,0,CHI,1
BOS,2024-12-01,118.0,45.4,24.2,0.8,0.8,0.5022,0.47119999999999995,0.7926,99.11999999999999,2.0,0,0,CLE,0
BOS,2024-12-02,118.0,47.6,24.8,0.8,0.6,0.5078,0.45640000000000003,0.7732,98.0,1.0,1,1,MIA,1
BOS,2024-12-04,122.6,48.2,25.8,0.8,0.6,0.49959999999999993,0.3964,0.7678,101.0,2.0,0,1,DET,1
BOS,2024-12-06,119.6,47.0,24.6,0.8,0.0,0.5167999999999999,0.398,0.7405999999999999,99.68,2.0,0,1,MIL,1
BOS,2024-12-07,116.2,47.0,25.0,0.6,0.4,0.496,0.3712,0.7744000000000001,101.48,1.0,1,1,MEM,0
BOS,2024-12-12,118.6,48.0,28.4,0.8,0.4,0.4894,0.3472,0.8004000000000001,101.6,5.0,0,1,DET,1
BOS,2024-12-15,119.4,48.4,28.6,0.8,0.2,0.4788,0.3518,0.8248000000000001,103.67999999999999,3.0,0,0,WAS,1
BOS,2024-12-19,115.0,48.8,26.8,0.6,0.6,0.48339999999999994,0.37639999999999996,0.8492,102.16,4.0,0,1,CHI,0
BOS,2024-12-21,117.4,52.4,26.8,0.6,0.6,0.4848,0.398,0.8842000000000001,103.8,2.0,0,0,CHI,1
BOS,2024-12-23,114.0,50.4,24.2,0.6,1.0,0.4998,0.40359999999999996,0.8792,101.92,2.0,0,0,ORL,0
BOS,2024-12-25,112.2,50.4,22.2,0.4,0.6,0.503,0.4272,0.8698,101.72,2.0,0,1,PHI,0
BOS,2024-12-27,118.2,49.6,23.2,0.4,0.8,0.5168,0.4136,0.859,99.91999999999999,2.0,0,1,IND,1
BOS,2024-12-29,119.4,48.8,24.2,0.4,0.8,0.5006,0.3914,0.8385999999999999,100.36,2.0,0,1,IND,0
BOS,2024-12-31,119.8,46.8,24.6,0.4,0.6,0.5132000000000001,0.4082,0.8108000000000001,99.24,2.0,0,1,TOR,1
BOS,2025-01-02,122.6,44.8,28.0,0.6,0.6,0.499,0.4102,0.8308,95.75999999999999,2.0,0,0,MIN,1
BOS,2025-01-03,121.6,42.8,27.2,0.8,0.4,0.48200000000000004,0.36639999999999995,0.8308,92.96,1.0,1,0,HOU,1
BOS,2025-01-05,111.6,42.0,24.4,0.6,1.0,0.4732,0.3834,0.8051999999999999,93.56,2.0,0,0,OKC,0
BOS,2025-01-07,112.4,42.0,25.2,0.8,0.8,0.49139999999999995,0.42040000000000005,0.7966,92.64,2.0,0,0,DEN,1
BOS,2025-01-10,106.8,40.8,23.8,0.6,0.6,0.46559999999999996,0.3976,0.8086,93.6,3.0,0,1,SAC,0
BOS,2025-01-12,107.2,45.6,22.4,0.6,0.0,0.4732,0.36719999999999997,0.7864000000000001,96.76,2.0,0,1,NOP,1
BOS,2025-01-15,104.8,46.4,23.2,0.4,0.6,0.49119999999999997,0.3762,0.7976,98.36,3.0,0,0,TOR,0
BOS,2025-01-17,110.6,45.0,24.8,0.6,0.8,0.49640000000000006,0.37720000000000004,0.8326,96.2,2.0,0,1,ORL,1
BOS,2025-01-18,110.0,47.4,23.4,0.4,0.6,0.4998,0.3616,0.8202,99.03999999999999,1.0,1,1,ATL,0
BOS,2025-01-20,115.6,48.8,25.6,0.6,0.4,0.4948,0.32199999999999995,0.8182,98.32000000000001,2.0,0,0,GSW,1
BOS,2025-01-22,115.0,44.2,25.8,0.6,0.6,0.4868,0.3306,0.8160000000000001,99.47999999999999,2.0,0,0,LAC,1
BOS,2025-01-23,114.8,43.6,25.6,0.6,0.6,0.48019999999999996,0.3544,0.7836000000000001,99.48,1.0,1,0,LAL,0
BOS,2025-01-25,115.0,45.6,27.2,0.6,0.6,0.46980000000000005,0.33799999999999997,0.7926,101.64,2.0,0,0,DAL,1
BOS,2025-01-27,114.4,43.2,26.8,0.6,0.4,0.47359999999999997,0.3438,0.8396000000000001,98.6,2.0,0,1,HOU,0
BOS,2025-01-29,113.8,42.2,26.6,0.6,0.4,0.46980000000000005,0.3846,0.8130000000000001,99.32,2.0,0,1,CHI,1
BOS,2025-01-31,114.0,42.8,28.2,0.6,0.0,0.47640000000000005,0.386,0.8291999999999999,98.0,2.0,0,0,NOP,1
BOS,2025-02-02,118.4,42.0,30.4,0.8,0.4,0.49219999999999997,0.37160000000000004,0.8616000000000001,98.03999999999999,2.0,0,0,PHI,1
BOS,2025-02-04,116.4,42.4,29.0,0.8,0.6,0.49440000000000006,0.3842,0.8662000000000001,98.76,2.0,0,0,CLE,1
BOS,2025-02-06,118.0,42.2,30.8,0.8,0.6,0.4917999999999999,0.39960000000000007,0.8594000000000002,99.36,2.0,0,1,DAL,0
BOS,2025-02-08,119.8,42.8,28.6,0.8,0.6,0.5214000000000001,0.38360000000000005,0.9023999999999999,98.12,2.0,0,0,NYK,1
BOS,2025-02-10,116.8,46.2,27.0,0.8,0.4,0.51,0.3998,0.8897999999999999,95.88000000000001,2.0,0,0,MIA,1
BOS,2025-02-12,116.4,49.8,25.2,0.8,0.8,0.5012000000000001,0.437,0.874,96.88,2.0,0,1,SAS,1
BOS,2025-02-20,118.8,49.0,26.6,0.8,0.2,0.5064,0.4364,0.8454,95.24000000000001,8.0,0,0,PHI,1
BOS,2025-02-23,118.4,50.8,26.0,1.0,0.4,0.493,0.3992,0.8154,94.32000000000001,3.0,0,1,NYK,1
BOS,2025-02-25,114.4,49.0,26.6,1.0,0.4,0.48740000000000006,0.39180000000000004,0.8390000000000001,95.24,2.0,0,0,TOR,1
BOS,2025-02-26,113.2,45.0,26.0,0.8,0.4,0.4932,0.3602,0.8412,96.2,1.0,1,0,DET,0
BOS,2025-02-28,113.2,41.8,25.0,0.6,0.6,0.48339999999999994,0.3266,0.8376000000000001,94.88000000000001,2.0,0,1,CLE,0
BOS,2025-03-02,110.4,41.0,23.6,0.6,0.6,0.4720000000000001,0.3056,0.8503999999999999,94.64,2.0,0,1,DEN,1
BOS,2025-03-05,112.4,41.6,23.0,0.6,0.6,0.46820000000000006,0.3214,0.8438000000000001,94.92,3.0,0,1,POR,1
BOS,2025-03-06,114.8,43.0,24.6,0.6,0.2,0.4636,0.3224,0.8314,93.32000000000001,1.0,1,1,PHI,1
BOS,2025-03-08,117.6,45.2,25.2,0.8,0.6,0.4582,0.3432,0.835,92.52000000000001,2.0,0,1,LAL,1
BOS,2025-03-10,117.2,46.6,26.8,1.0,0.4,0.45660000000000006,0.353,0.8480000000000001,93.4,2.0,0,1,UTA,1
BOS,2025-03-12,117.6,45.8,26.6,0.8,1.0,0.47380000000000005,0.37539999999999996,0.8371999999999999,94.2,2.0,0,1,OKC,0
BOS,2025-03-14,112.6,43.6,25.4,0.8,0.2,0.47919999999999996,0.3654,0.8608,93.88000000000001,2.0,0,0,MIA,1
BOS,2025-03-15,111.0,42.0,24.8,0.8,0.2,0.4868,0.37320000000000003,0.8550000000000001,92.96,1.0,1,0,BKN,1
BOS,2025-03-18,109.6,43.0,24.8,0.8,0.0,0.4862,0.3664,0.8320000000000001,93.52,3.0,0,1,BKN,1
BOS,2025-03-21,111.0,43.2,24.6,0.8,0.4,0.477,0.35140000000000005,0.8106,93.56,3.0,0,0,UTA,1
BOS,2025-03-23,114.4,42.6,25.8,1.0,0.4,0.46299999999999997,0.3358,0.7716000000000001,92.52,2.0,0,0,POR,1
BOS,2025-03-24,116.4,43.4,27.8,1.0,0.4,0.47859999999999997,0.3538,0.7668,93.47999999999999,1.0,1,0,SAC,1
BOS,2025-03-26,119.8,45.4,28.6,1.0,0.4,0.4626,0.33940000000000003,0.759,95.72,2.0,0,0,PHX,1
BOS,2025-03-29,123.2,46.6,30.2,1.0,0.6,0.45520000000000005,0.3332,0.7784000000000001,95.8,3.0,0,0,SAS,1
BOS,2025-03-31,122.4,47.8,30.8,1.0,0.4,0.47220000000000006,0.3348,0.7804,97.03999999999999,2.0,0,0,MEM,1
BOS,2025-04-02,117.2,48.8,29.4,0.8,0.2,0.4596,0.3254,0.8462,96.2,2.0,0,1,MIA,0
BOS,2025-04-04,119.2,49.6,29.4,0.8,0.2,0.4366,0.312,0.8488,95.16,2.0,0,1,PHX,1
BOS,2025-04-06,117.6,52.4,29.4,0.8,0.0,0.4518,0.3322,0.8661999999999999,93.47999999999999,2.0,0,1,WAS,1
BOS,2025-04-08,117.2,49.2,28.2,0.8,0.2,0.45920000000000005,0.3384,0.8564,95.04,2.0,0,0,NYK,1
BOS,2025-04-09,109.0,47.0,26.2,0.6,0.8,0.4626,0.34740000000000004,0.8783999999999998,92.4,1.0,1,0,ORL,0
BOS,2025-04-11,114.4,48.8,28.4,0.8,0.2,0.47139999999999993,0.37740000000000007,0.8462,94.88000000000001,2.0,0,1,CHA,1
BOS,2025-04-13,108.4,48.8,27.2,0.8,0.2,0.4746,0.3778,0.8336,94.96000000000001,2.0,0,1,CHA,1
BOS,2025-04-20,104.2,44.8,25.0,0.8,0.6,0.4572,0.38160000000000005,0.8211999999999999,95.11999999999999,7.0,0,1,ORL,1
BOS,2025-04-23,102.2,46.4,23.2,0.8,0.4,0.47519999999999996,0.3926,0.828,92.56000000000002,3.0,0,1,ORL,1
BOS,2025-04-25,105.6,45.6,22.2,0.8,0.4,0.4652,0.4,0.8039999999999999,93.24,2.0,0,0,ORL,0
BOS,2025-04-27,101.0,44.4,18.6,0.8,0.4,0.476,0.4,0.7974,91.24,2.0,0,0,ORL,1
BOS,2025-04-29,106.4,42.2,20.2,0.8,0.2,0.46840000000000004,0.36260000000000003,0.8074,91.32000000000001,2.0,0,1,ORL,1
BOS,2025-05-05,106.8,45.6,19.4,0.6,0.2,0.4678,0.325,0.7618,93.76,6.0,0,1,NYK,0
BOS,2025-05-16,105.2,40.8,20.2,0.4,0.6,0.4396,0.2996,0.7302,93.32000000000001,2.0,0,0,NYK,0
CHA,2024-11-01,116.6,47.0,22.6,0.4,1.0,0.46080000000000004,0.3336,0.7882,100.24,2.0,0,1,BOS,0
CHA,2024-11-02,115.2,42.6,23.4,0.2,1.0,0.44939999999999997,0.3156,0.7914,101.24000000000001,1.0,1,1,BOS,0
CHA,2024-11-04,109.8,39.6,22.8,0.2,0.6,0.44899999999999995,0.28400000000000003,0.8264000000000001,100.44,2.0,0,0,MIN,0
CHA,2024-11-06,110.2,39.8,23.2,0.4,0.2,0.47379999999999994,0.3346,0.8048,100.64,2.0,0,1,DET,1
CHA,2024-11-08,103.2,43.4,21.6,0.4,0.6,0.4878,0.3462,0.8358000000000001,98.8,2.0,0,1,IND,1
CHA,2024-11-10,102.4,45.0,22.0,0.4,0.4,0.5012000000000001,0.3768,0.8131999999999999,101.4,2.0,0,0,PHI,0
CHA,2024-11-12,99.6,47.8,21.6,0.4,0.4,0.4224,0.3056,0.7525999999999999,102.0,2.0,0,0,ORL,0
CHA,2024-11-16,104.0,50.8,22.8,0.6,0.0,0.4096,0.2992,0.7868,101.2,4.0,0,1,MIL,1
CHA,2024-11-17,105.2,49.4,25.2,0.4,0.6,0.43500000000000005,0.32939999999999997,0.7811999999999999,101.08,1.0,1,0,CLE,0
CHA,2024-11-19,107.6,47.0,25.6,0.2,0.2,0.4358000000000001,0.3292,0.759,101.68,2.0,0,0,BKN,0
CHA,2024-11-21,111.2,45.6,25.8,0.4,0.2,0.43920000000000003,0.3258,0.7882,100.6,2.0,0,1,DET,1
CHA,2024-11-23,117.2,45.6,25.8,0.4,0.2,0.44720000000000004,0.3458,0.7974,100.76,2.0,0,0,MIL,0
CHA,2024-11-25,111.0,45.4,23.6,0.2,0.6,0.4588,0.3476,0.7172,100.8,2.0,0,1,ORL,0
CHA,2024-11-27,107.0,46.0,21.2,0.2,0.6,0.4368,0.328,0.708,100.47999999999999,2.0,0,1,MIA,0
CHA,2024-11-29,103.6,45.0,21.2,0.2,0.6,0.4464,0.32880000000000004,0.7110000000000001,99.52000000000001,2.0,0,1,NYK,0
CHA,2024-11-30,99.8,45.4,21.2,0.0,0.8,0.4444,0.363,0.6826,97.96000000000001,1.0,1,1,ATL,0
CHA,2024-12-03,96.8,45.2,21.2,0.0,0.4,0.4474,0.34299999999999997,0.6689999999999999,94.72,3.0,0,1,PHI,0
CHA,2024-12-05,100.2,42.8,23.8,0.0,0.8,0.429,0.3212,0.7356,94.2,2.0,0,0,NYK,0
CHA,2024-12-07,101.8,41.6,23.6,0.0,0.8,0.44539999999999996,0.34619999999999995,0.7767999999999999,93.28,2.0,0,1,CLE,0
CHA,2024-12-08,104.8,42.8,23.4,0.2,0.4,0.4524,0.37379999999999997,0.7998,94.96,1.0,1,0,IND,1
CHA,2024-12-13,103.0,44.6,23.2,0.2,0.4,0.4478000000000001,0.3532,0.8124,96.52000000000001,5.0,0,0,CHI,0
CHA,2024-12-16,103.8,42.8,24.8,0.2,0.6,0.42780000000000007,0.358,0.8168,99.36,3.0,0,1,PHI,0
CHA,2024-12-19,106.4,45.2,25.4,0.2,0.2,0.4332,0.3664,0.8145999999999999,101.32000000000001,3.0,0,0,WAS,0
CHA,2024-12-20,105.6,46.6,25.6,0.2,0.8,0.4248,0.3544,0.8038000000000001,100.67999999999999,1.0,1,0,PHI,0
CHA,2024-12-23,103.2,46.4,25.8,0.0,0.4,0.403,0.3228,0.797,99.92,3.0,0,1,HOU,0
CHA,2024-12-26,106.2,45.6,27.6,0.0,0.4,0.4136,0.3242,0.8252,100.16,3.0,0,0,WAS,0
CHA,2024-12-28,103.4,46.8,25.0,0.0,1.0,0.44480000000000003,0.3326,0.8046,99.92,2.0,0,1,OKC,0
CHA,2024-12-30,102.2,47.6,23.6,0.0,0.6,0.4568,0.348,0.8488,102.16,2.0,0,1,CHI,0
CHA,2025-01-03,101.4,47.8,24.2,0.0,0.4,0.4504,0.3282,0.8286,104.08,4.0,0,0,DET,0
CHA,2025-01-05,102.2,48.6,23.0,0.0,0.8,0.457,0.3326,0.8058,104.47999999999999,2.0,0,0,CLE,0
CHA,2025-01-07,103.2,50.4,21.4,0.2,0.2,0.4630000000000001,0.36679999999999996,0.7802,103.28,2.0,0,1,PHX,1
CHA,2025-01-12,107.0,52.0,24.0,0.2,0.4,0.45620000000000005,0.3598,0.8198000000000001,103.23999999999998,5.0,0,0,PHX,0
CHA,2025-01-15,108.8,49.8,24.8,0.4,0.4,0.4444000000000001,0.32599999999999996,0.8182,100.52,3.0,0,0,UTA,1
CHA,2025-01-17,115.0,49.6,25.0,0.6,0.4,0.46020000000000005,0.3462,0.8008,101.11999999999999,2.0,0,0,CHI,1
CHA,2025-01-20,116.0,49.8,26.8,0.8,0.4,0.48840000000000006,0.3776,0.8172,101.24000000000001,3.0,0,1,DAL,1
CHA,2025-01-22,117.0,44.6,27.6,0.6,0.6,0.48019999999999996,0.34199999999999997,0.8198000000000001,101.88,2.0,0,0,MEM,0
CHA,2025-01-24,113.8,43.4,25.6,0.6,0.4,0.475,0.3734,0.8055999999999999,100.92,2.0,0,1,POR,0
CHA,2025-01-25,115.0,44.0,25.8,0.6,0.0,0.4506,0.3688,0.78,100.64000000000001,1.0,1,1,NOP,1
CHA,2025-01-27,111.4,42.0,25.8,0.4,0.6,0.4306,0.3294,0.7968,99.68,2.0,0,1,LAL,0
CHA,2025-01-29,106.0,42.6,23.8,0.2,0.4,0.40519999999999995,0.2958,0.7926,97.84,2.0,0,1,BKN,0
CHA,2025-01-31,102.8,44.4,22.0,0.2,0.6,0.4098,0.317,0.783,96.68,2.0,0,1,LAC,0
CHA,2025-02-01,104.2,45.4,24.2,0.2,0.6,0.3862,0.27379999999999993,0.7895999999999999,97.6,1.0,1,1,DEN,0
CHA,2025-02-03,102.4,45.0,23.8,0.0,0.6,0.394,0.27959999999999996,0.7632,98.04,2.0,0,1,WAS,0
CHA,2025-02-05,101.4,46.4,22.8,0.0,0.4,0.3882,0.2938,0.7809999999999999,97.4,2.0,0,1,MIL,0
CHA,2025-02-07,108.2,46.6,25.8,0.2,0.4,0.3934,0.3322,0.7672,98.67999999999999,2.0,0,1,SAS,1
CHA,2025-02-09,107.8,45.6,27.2,0.2,0.6,0.4,0.30779999999999996,0.745,97.52000000000001,2.0,0,0,DET,0
CHA,2025-02-10,104.8,43.4,24.6,0.2,0.6,0.42000000000000004,0.34500000000000003,0.6936,96.4,1.0,1,0,BKN,0
CHA,2025-02-12,99.2,42.8,23.6,0.2,0.6,0.41579999999999995,0.333,0.737,94.76,2.0,0,0,ORL,0
CHA,2025-02-19,98.8,44.0,23.4,0.4,0.4,0.4234,0.36360000000000003,0.7128,96.92,7.0,0,0,LAL,1
CHA,2025-02-20,98.4,42.4,22.4,0.2,0.6,0.42440000000000005,0.3524,0.7070000000000001,97.6,1.0,1,0,DEN,0
CHA,2025-02-22,95.6,42.4,21.2,0.2,0.6,0.4166,0.364,0.7236,101.03999999999999,2.0,0,0,POR,0
CHA,2025-02-24,95.4,41.8,22.4,0.2,0.6,0.41400000000000003,0.3326,0.7608,101.72,2.0,0,0,SAC,0
CHA,2025-02-25,96.6,43.2,21.8,0.2,0.6,0.45380000000000004,0.35760000000000003,0.7346,103.55999999999999,1.0,1,0,GSW,0
CHA,2025-02-27,95.8,45.0,22.8,0.0,0.4,0.4732,0.3738,0.7628,103.24000000000001,2.0,0,0,DAL,0
CHA,2025-03-01,92.8,44.8,22.8,0.0,0.8,0.4686,0.343,0.7747999999999999,103.16000000000001,2.0,0,1,WAS,0
CHA,2025-03-03,95.4,46.8,23.0,0.0,0.8,0.47940000000000005,0.35740000000000005,0.7982,102.92,2.0,0,1,GSW,0
CHA,2025-03-05,99.8,50.8,23.4,0.0,0.6,0.4798,0.3674,0.791,102.24000000000001,2.0,0,1,MIN,0
CHA,2025-03-07,104.8,49.4,25.6,0.0,1.0,0.4518,0.37760000000000005,0.8054,102.28,2.0,0,1,CLE,0
CHA,2025-03-08,106.6,48.2,25.6,0.2,0.6,0.44160000000000005,0.369,0.7764,99.92,1.0,1,1,BKN,1
CHA,2025-03-10,107.6,46.6,25.2,0.4,0.6,0.4556,0.3942,0.7858,98.88000000000001,2.0,0,0,MIA,1
CHA,2025-03-12,109.4,46.6,27.0,0.4,1.0,0.43340000000000006,0.3698,0.7374,98.48,2.0,0,0,ATL,0
CHA,2025-03-14,116.4,42.0,30.2,0.6,0.2,0.44299999999999995,0.3762,0.751,99.96000000000001,2.0,0,0,SAS,1
CHA,2025-03-16,110.6,42.2,29.8,0.6,0.6,0.4497999999999999,0.3394,0.7628,99.0,2.0,0,0,LAC,0
CHA,2025-03-18,110.0,40.0,29.8,0.4,1.0,0.45779999999999993,0.3316,0.7706,100.4,2.0,0,1,ATL,0
CHA,2025-03-20,112.0,43.2,29.6,0.4,0.6,0.4378,0.3156,0.7492,100.12,2.0,0,1,NYK,1
CHA,2025-03-21,111.2,39.6,29.6,0.4,1.0,0.4342,0.2814,0.7762,97.92,1.0,1,0,OKC,0
CHA,2025-03-23,103.2,40.8,26.0,0.2,0.8,0.433,0.2676,0.8042,97.24,2.0,0,0,MIA,0
CHA,2025-03-25,106.4,39.6,25.8,0.2,0.8,0.42939999999999995,0.2784,0.786,97.6,2.0,0,1,ORL,0
CHA,2025-03-28,105.4,43.0,26.6,0.2,0.4,0.4184,0.2544,0.7696000000000001,98.92,3.0,0,0,TOR,0
CHA,2025-03-30,101.2,42.6,25.6,0.0,0.2,0.43079999999999996,0.25220000000000004,0.7962,100.56000000000002,2.0,0,0,NOP,0
CHA,2025-03-31,102.0,46.2,26.4,0.2,0.2,0.44020000000000004,0.2714,0.7817999999999999,100.24,1.0,1,1,UTA,1
CHA,2025-04-02,102.0,47.0,25.6,0.2,0.4,0.44060000000000005,0.2818,0.7028,99.24,2.0,0,0,IND,0
CHA,2025-04-04,101.6,48.4,23.8,0.2,0.8,0.45219999999999994,0.32220000000000004,0.6792,98.88,2.0,0,1,SAC,0
CHA,2025-04-06,105.6,45.2,23.0,0.2,0.6,0.4476,0.33799999999999997,0.7026,97.99999999999999,2.0,0,1,CHI,0
